Loci	ips
Pkdrej	0
Pkd2l2	0
Pkd2l1	0
Pkd1l2	0
Piwil4	0
Piwil1	0
Pitx3	0
Pitx1	0
Pitpnm3	0
Pitpnm2	0
Pira2$Lilrb3	0
Pip5kl1	0
Pip	0
Pilrb1	0
Pilra	0
Pik3r5	0
Pik3r3	0
Pik3r1	0
Pik3ip1	0
Pik3cg	0
Pik3c2g	0
Pik3ap1	0
Pih1d2	0
Pigz	0
Pigu	0
Pigr	0
Pign	0
Pigg	0
Pigc	0
Pigb	0
Pi16	0
Pi15	0
Phyhip	0
Phxr4	0
Phxr2	0
Phxr1	0
Phox2a	0
Phospho1	0
Phf21b	0
Phf2	0
Phex	0
Phactr4	0
Phactr3	0
Phactr2	0
Phactr1$Chst11	0
Pgr$ENSMUSG00000074510	0
Pgm2l1	0
Pglyrp2	0
Pglyrp1	0
Pgk2	0
Pgcp	0
Pgc	0
Pgbd5	0
Pftk1	0
Pfpl	0
Pfn3	0
Pfkfb2	0
Pex2	0
Pex11c	0
Pet2	0
Perld1	0
Per3	0
Per2	0
Peli2	0
Pdzrn3	0
Pdzk1ip1	0
Pdzk1	0
Pdzd3	0
Pdyn	0
Pdx1	0
Pds5a	0
Pdlim3	0
Pdk2	0
Pdia2	0
Pdgfd	0
Pdgfb	0
Pde8b	0
Pde7b	0
Pde6h	0
Pde6g	0
Pde6c	0
Pde6b	0
Pde6a	0
Pde4dip	0
Pde4d	0
Pde4b	0
Pde3a	0
Pde2a	0
Pde1c	0
Pde1a	0
Pde11a	0
Pde10a	0
Pdcd1lg2	0
Pdcd1	0
Pdc	0
Pcyox1l	0
Pctp	0
Pcsk2	0
Pcp4	0
Pcp2	0
Pcnxl2	0
Pclo	0
Pck1	0
Pcdhga1	0
Pcdhb9	0
Pcdhb8	0
Pcdhb7	0
Pcdhb6	0
Pcdhb5	0
Pcdhb4	0
Pcdhb3	0
Pcdhb22	0
Pcdhb21	0
Pcdhb20	0
Pcdhb2	0
Pcdhb19	0
Pcdhb18	0
Pcdhb17	0
Pcdhb16	0
Pcdhb15	0
Pcdhb14	0
Pcdhb13	0
Pcdhb12	0
Pcdhb11	0
Pcdhb10	0
Pcdhb1	0
Pcdha1	0
Pcdh9	0
Pcdh8	0
Pcdh7	0
Pcdh21	0
Pcdh20	0
Pcdh18	0
Pcdh17	0
Pcdh15	0
Pcdh12	0
Pcdh10	0
Pcdh1	0
Pbx4	0
Pbsn	0
Pbp2	0
Pbld	0
Pax9	0
Pax8	0
Pax7	0
Pax6	0
Pax5	0
Pax3	0
Pax1	0
Parvg	0
Parp8	0
Parp6	0
Parp14	0
Park2	0
Pard3b	0
Parc	0
Paqr9	0
Paqr8	0
Paqr7	0
Paqr6	0
Paqr5	0
Papss2	0
Pappa	0
Papolb	0
Papln	0
Pap	0
Panx3	0
Panx2	0
Pamci	0
Palm2	0
Pak7	0
Pak6	0
Pak3	0
Pah	0
Pag1	0
Padi6	0
Padi3	0
Padi1	0
Pacrg	0
Pabpnl1	0
Pabpc5	0
Pabpc2	0
P4ha3	0
P42pop$Myodysa	0
P2ry6	0
P2ry4	0
P2ry2	0
P2ry14	0
P2ry13	0
P2ry12	0
P2ry10	0
P2ry1	0
P2rxl1	0
P2rx7	0
P2rx4	0
P2rx3	0
P2rx2	0
P2rx1	0
Oxtr	0
Oxsm	0
Oxgr1	0
Oxct2a	0
Ovol2	0
Ovol1	0
Otx1	0
Otud7a$LOC100044257	0
Otp	0
Otos	0
Otor	0
Otop3	0
Otop2	0
Otop1	0
Otof	0
Otc	0
Osr2	0
Osr1	0
Osmr	0
Osgin1	0
Oscar	0
Osbpl6	0
Osbpl5	0
Osbp2$LOC100044882	0
Orm3	0
Orm2	0
Orm1	0
Optc	0
Oprm1	0
Oprl1	0
Oprk1	0
Opn1sw	0
Oplah	0
Ophn1	0
Opcml	0
Oosp1	0
Oog4	0
Oog2	0
Onecut3	0
Onecut2	0
Omt2a	0
Omp	0
Omd	0
Olr1	0
Olig3	0
Olfr870	0
Olfr78	0
Olfr749	0
Olfr74	0
Olfr73	0
Olfr71	0
Olfr701	0
Olfr70	0
Olfr690	0
Olfr68	0
Olfr672	0
Olfr658	0
Olfr65	0
Olfr558	0
Olfr544	0
Olfr49	0
Olfr480	0
Olfr315	0
Olfr288	0
Olfr2	0
Olfr17	0
Olfr160	0
Olfr16	0
Olfr159	0
Olfr157	0
Olfr156	0
Olfr155	0
Olfr154	0
Olfr1509	0
Olfr1508	0
Olfr1507	0
Olfr140	0
Olfr1344	0
Olfr1264	0
Olfr112	0
Olfml3	0
Olfml2a	0
Olfml1	0
Olfm4	0
Olfm3	0
Olfm2	0
Olah	0
Oit3	0
Oit1	0
Ogn	0
Odz2	0
Odf4	0
Odf3	0
Odf1	0
Odam	0
Oc90	0
Obscn	0
Obp1a	0
Obox6	0
Obox5	0
Obox3	0
Oaz3	0
Oasl2	0
Oasl1	0
Oas3	0
Oas1h	0
Oas1f	0
Oas1c	0
OTTMUSG00000015915	0
OTTMUSG00000015859	0
OTTMUSG00000015529	0
OTTMUSG00000010433	0
OTTMUSG00000010009	0
OTTMUSG00000008911	0
OTTMUSG00000008561$LOC230628	0
OTTMUSG00000007392	0
OTTMUSG00000005148	0
OTTMUSG00000004461	0
OTTMUSG00000002196	0
OTTMUSG00000000971	0
OTTMUSG00000000934	0
OTTMUSG00000000651	0
OTTMUSG00000000421	0
ORF9	0
ORF63	0
ORF34	0
ORF28	0
Nyx	0
Nxph2	0
Nxph1	0
Nxf7	0
Nudt7	0
Nudt12	0
Nudt10	0
Ntsr2	0
Ntsr1	0
Nts	0
Ntrk2	0
Ntng2	0
Ntng1	0
Ntn4	0
Ntn2l	0
Ntf5	0
Ntf3	0
Nt5c1b	0
Nsun6	0
Nsun3	0
Nrxn2	0
Nrxn1	0
Nrsn2	0
Nrsn1	0
Nrn1l	0
Nrl	0
Nrk	0
Nrip3	0
Nrg4	0
Nrg3	0
Nrg1	0
Nrcam	0
Nrbp2	0
Nrap	0
Nr5a1	0
Nr4a3	0
Nr4a2	0
Nr3c2	0
Nr2f2	0
Nr2e3	0
Nr2e1	0
Nr2c1	0
Nr1i3	0
Nr1i2	0
Nr1h4	0
Nr1h3	0
Nr0b2	0
Npy6r	0
Npy5r	0
Npy2r	0
Npy1r	0
Npvf	0
Nptx1	0
Npr3	0
Npr1	0
Nppc	0
Nppa	0
Npnt	0
Nphs2	0
Nphp4	0
Nphp3	0
Npffr2	0
Npff	0
Npc1l1	0
Npb	0
Npas4	0
Npas3	0
Npas2	0
Npas1	0
Npal1	0
Nox4	0
Nov	0
Notch3	0
Nostrin	0
Nos1ap	0
Nog	0
Nobox	0
Nnat	0
Nmur2	0
Nmur1	0
Nmu	0
Nmnat3	0
Nmnat1	0
Nme5	0
Nlrx1	0
Nlrp9c	0
Nlrp9b	0
Nlrp6	0
Nlrp5	0
Nlrp4f	0
Nlrp4e	0
Nlrp4c	0
Nlrp4b	0
Nlrp4a	0
Nlrp3	0
Nlrp14	0
Nlrp10	0
Nlrc3	0
Nlgn1	0
Nkx6-2	0
Nkx3-2	0
Nkx3-1	0
Nkx2-4	0
Nkx2-3	0
Nkx2-2	0
Nkx1-2	0
Nkg7	0
Nhlrc1	0
Nhlh2	0
Nhlh1	0
Nhej1	0
Nhedc2	0
Ngp	0
Ngef	0
Ngb	0
Ng23	0
Nfkbie	0
Nfkbib	0
Nfia	0
Nfe2l3	0
Nfe2	0
Nfatc4	0
Nfatc2	0
Nfatc1	0
Nfat5	0
Nfasc	0
Nfam1	0
Nf1	0
Nexn	0
Neurog3	0
Neurog2	0
Neurog1	0
Neurod6	0
Neurod4	0
Neurod2	0
Neurl$LOC100048526	0
Neu3	0
Neu2	0
Neu1	0
Neto2	0
Nepn	0
Nell1	0
Nelf	0
Nek8	0
Nek5	0
Nek11	0
Neil3	0
Negr1	0
Nefm	0
Nedd9	0
Nebl	0
Neb	0
Ndufa12	0
Ndst4	0
Ndst3	0
Ndph	0
Ndg1	0
Ncr1	0
Nckap1l	0
Ncf4	0
Ncf1	0
Ncam2	0
Ncald	0
Nav3	0
Nav1	0
Nat8l	0
Nat3	0
Nat14	0
Nat1	0
Napsa	0
Napb	0
Nap1l5	0
Naip5	0
Naip2	0
Naip1	0
Nags	0
Naaladl1	0
Mzf1	0
Myt1l	0
Myt1	0
Myrip	0
Myoz3	0
Myoz2	0
Myoz1	0
Myot	0
Myom3	0
Myom2	0
Myom1	0
Myog	0
Myod1	0
Myocd	0
Myoc	0
Myo7a	0
Myo6	0
Myo5c	0
Myo5b	0
Myo3b	0
Myo3a	0
Myo1d	0
Myo1a	0
Myo16	0
Myo15	0
Mylk2	0
Mylk	0
Mylc2pl	0
Myl7	0
Myl6b	0
Myl2	0
Myl1	0
Myh8	0
Myh7b	0
Myh6$LOC674761	0
Myh4	0
Myh3	0
Myh2	0
Myh11	0
Myh1	0
Myf6	0
Myf5	0
Myct1	0
Mycs	0
Mycl1	0
Mycbpap	0
Mybphl	0
Mybph	0
Mybpc2	0
Mybl1	0
Myb	0
Mxra7	0
Mxd4	0
Mxd1	0
Mx2	0
Mx1	0
Mustn1	0
Musk	0
Mupcdh	0
Mup5	0
Mup4	0
Mug1$Mug-ps1	0
Muc6	0
Muc5ac	0
Muc4	0
Muc20	0
Muc15	0
Muc13	0
Muc10	0
Muc1	0
Mtnr1a	0
Mtmr11	0
Mtl5	0
Mtac2d1	0
Mt4	0
Mt3	0
Mst1r	0
Msr2	0
Msr1	0
Msmb	0
Msi1	0
Msh5	0
Msh4	0
Msgn1	0
Ms4a8a	0
Ms4a7	0
Ms4a6d	0
Ms4a6c	0
Ms4a6b	0
Ms4a4d	0
Ms4a4b	0
Ms4a3	0
Ms4a2	0
Ms4a13	0
Ms4a10	0
Ms4a1	0
Mrvi1	0
Mrpl38	0
Mro	0
Mrgprh	0
Mrgprg	0
Mrgprf	0
Mrgpre	0
Mrgprb1	0
Mrgpra4	0
Mrgpra3	0
Mrgpra1	0
Mrcl	0
Mrap	0
Mpz	0
Mpp4	0
Mpp3	0
Mpp2	0
Mpo	0
Mpeg1	0
Moxd2	0
Mos	0
Morn3	0
Morn1	0
Morc2b	0
Mon1b	0
Mogat2	0
Mog	0
Mobp	0
Mobkl2c	0
Mobkl2b	0
Mnx1	0
Mn1	0
Mmp9	0
Mmp8	0
Mmp24$LOC100045083	0
Mmp20	0
Mmp1b	0
Mmp19	0
Mmp15	0
Mmp12	0
Mmel1	0
Mmd2	0
Mmab	0
Mlze	0
Mlxipl	0
Mlstd1	0
Mlph	0
Mllt3	0
Mlc1	0
Mlana	0
Mkx	0
Mkl2	0
Mixl1	0
Mip	0
Miox	0
Mid2	0
Micall2	0
Mical2	0
Mia2	0
Mgst2	0
Mgll	0
Mgl2	0
Mgl1	0
Mgat5b	0
Mgat5	0
Mgat4c	0
Mgat4a	0
Mfsd9	0
Mfsd8	0
Mfsd4	0
Mfsd2	0
Mfi2	0
Mfap4	0
Mfap3l	0
Mettl7b	0
Mett5d1	0
Metrnl	0
Met	0
Mertk	0
Mepe	0
Mep1a	0
Meox2	0
Meox1	0
Meis1	0
Meig1	0
Megf9	0
Megf11	0
Megf10	0
Mef2c	0
Me3	0
Mds1	0
Mdm4$LOC100044428	0
Mdh1b	0
Mdga2	0
Mdfi	0
Mctp2	0
Mctp1	0
Mcpt4	0
Mcpt2	0
Mcpt1	0
Mcoln3	0
Mcoln2	0
Mcm9	0
Mchr1	0
Mcart6	0
Mc5r	0
Mc2r	0
Mc1r	0
Mbp	0
Mbl2	0
Mbl1	0
Mbd5	0
Mbd3l2	0
Mbd3l1	0
Mb	0
Matn4	0
Matn2	0
Matn1	0
Matk	0
Mat1a	0
Masp2	0
Masp1	0
Marveld3	0
Marveld2	0
Mars2	0
Mark4	0
Mark1	0
Marco	0
Mapk8ip3	0
Mapk15	0
Mapk11	0
Mapk10	0
Map6d1	0
Map4k2	0
Map3k9	0
Map3k8	0
Map3k6	0
Map3k2	0
Map3k14	0
Map3k1	0
Maob	0
Mansc1	0
Mamdc2	0
Malt1	0
Mall	0
Mal2	0
Mak	0
Magix	0
Magi2	0
Magi1	0
Mageb1	0
Magea6$Magea1	0
Magea5$Magea1	0
Mag	0
Mafb	0
Maf$LOC100047419	0
Madd	0
Madcam1	0
Macrod2	0
Mab21l2	0
Mab21l1	0
Lyzs$Lyz	0
Lyzl6	0
Lyzl4	0
Lyzl1	0
Lyz$Lyz	0
Lyve1	0
Lyst	0
Lysmd4	0
Lyrm7	0
Lyrm1	0
Lypd6	0
Lypd5	0
Lypd4	0
Lypd3	0
Lypd2	0
Lynx1	0
Lyl1	0
Lyg2	0
Lyg1	0
Ly96	0
Ly9	0
Ly86	0
Ly6k	0
Ly6i	0
Ly6g6d	0
Ly6g6c	0
Ly6f	0
Ly6e	0
Ly6d	0
Luzp2	0
Lum	0
Ltk	0
Ltf	0
Ltc4s	0
Ltb4r2	0
Ltb4r1	0
Lta	0
Lsamp	0
Lrtm2	0
Lrtm1	0
Lrrtm4	0
Lrrtm3	0
Lrrtm2	0
Lrrtm1	0
Lrrn3	0
Lrrn2	0
Lrrn1	0
Lrrk2	0
Lrrk1	0
Lrrc9	0
Lrrc62	0
Lrrc6	0
Lrrc56	0
Lrrc52	0
Lrrc50	0
Lrrc4c	0
Lrrc49	0
Lrrc48	0
Lrrc46	0
Lrrc44	0
Lrrc41	0
Lrrc4	0
Lrrc3b	0
Lrrc39	0
Lrrc36	0
Lrrc33	0
Lrrc3	0
Lrrc27	0
Lrrc26	0
Lrrc24	0
Lrrc20	0
Lrrc18	0
Lrrc15	0
Lrp5	0
Lrp4	0
Lrp3	0
Lrp2bp	0
Lrp1b	0
Lrmp	0
Lrit2	0
Lrit1	0
Lrg1	0
Lrfn5	0
Lrfn2	0
Lrat	0
Lpxn	0
Lpo	0
Lpin3	0
Lphn3	0
Loxl4	0
Lonrf2	0
Lnx1	0
Lmx1b	0
Lmtk3	0
Lmod3	0
Lmod2	0
Lmo6	0
Lmo3	0
Lmo1	0
Lmln	0
Lmbr1	0
Lman1l	0
Lipn	0
Lipk	0
Lipi	0
Lipg	0
Lipf	0
Lipe	0
Lipc	0
Lins2	0
Lingo2	0
Lingo1	0
Lincr	0
Lin7b	0
Lin7a	0
Lin28b	0
Lim2	0
Lilrb3	0
Lifr	0
Lif	0
Lhx9	0
Lhx8	0
Lhx6	0
Lhx5	0
Lhx4	0
Lhx3	0
Lhx2	0
Lhx1	0
Lhfpl4	0
Lhfpl3	0
Lhcgr	0
Lhb	0
Lgr6	0
Lgr5	0
Lgi4	0
Lgi3	0
Lgi2	0
Lgi1	0
Lgals7	0
Lgals4	0
Lgals3bp	0
Lgals12	0
Lfng	0
Letmd1	0
Letm2	0
Leprel2	0
Lepr	0
Lep	0
Leng9	0
Lenep$Flad1	0
Lemd1	0
Lef1	0
Lect2	0
Lect1	0
Leap2	0
Ldhd	0
Ldhc	0
Ldhal6b	0
Ldb3	0
Ldb2	0
Lct	0
Lcp2	0
Lcp1	0
Lcorl	0
Lcor	0
Lcn9	0
Lcn8	0
Lcn5	0
Lcn4	0
Lcn3	0
Lcn2	0
Lcn13	0
Lcn12	0
Lcn11	0
Lce3f	0
Lce3a	0
Lce1l	0
Lce1g	0
Lce1f	0
Lce1c	0
Lce1b	0
Lce1a2	0
Lce1a1	0
Lcat	0
Lca5	0
Lbxcor1	0
Lbx2	0
Lbx1	0
Lax1	0
Lat2	0
Larp6	0
Lancl3	0
Lamc3	0
Lamc2	0
Lamb3	0
Lama4	0
Lair1	0
Lag3	0
LOC677213	0
LOC675405	0
LOC674761	0
LOC668727	0
LOC640746	0
LOC638935	0
LOC634379	0
LOC632073	0
LOC626578	0
LOC574418	0
LOC435565	0
LOC380843	0
LOC14210	0
LOC100048815	0
LOC100048636	0
LOC100048615	0
LOC100048604	0
LOC100048538	0
LOC100048479	0
LOC100048346	0
LOC100048154	0
LOC100048130	0
LOC100048071	0
LOC100048060	0
LOC100048049	0
LOC100048041	0
LOC100047888	0
LOC100047863	0
LOC100047837	0
LOC100047810	0
LOC100047782	0
LOC100047682	0
LOC100047659	0
LOC100047651	0
LOC100047606	0
LOC100047598	0
LOC100047409	0
LOC100047347	0
LOC100047299	0
LOC100047285	0
LOC100047202	0
LOC100047179	0
LOC100047126	0
LOC100047091	0
LOC100047046	0
LOC100046963	0
LOC100046959	0
LOC100046946	0
LOC100046930	0
LOC100046837	0
LOC100046458	0
LOC100046410	0
LOC100046274	0
LOC100046255	0
LOC100046207	0
LOC100046068	0
LOC100046044	0
LOC100046003	0
LOC100045982	0
LOC100045981	0
LOC100045903	0
LOC100045856	0
LOC100045728	0
LOC100045628	0
LOC100045487	0
LOC100045307	0
LOC100045241	0
LOC100045238	0
LOC100045228	0
LOC100045098	0
LOC100045044	0
LOC100045042	0
LOC100045019	0
LOC100044927	0
LOC100044885	0
LOC100044807	0
LOC100044699	0
LOC100044697	0
LOC100044683	0
LOC100044677	0
LOC100044643	0
LOC100044599	0
LOC100044356	0
LOC100044319	0
LOC100044313	0
LOC100044271	0
LOC100044232	0
LOC100044222	0
LOC100044204	0
LOC100044194	0
LOC100044162	0
LOC100044161	0
LOC100044153	0
LOC100044115	0
LOC100044104	0
LOC100044065	0
LOC100044008	0
LOC100043536	0
LOC100042999	0
LOC100042789	0
LOC100042319	0
LOC100041505	0
LOC100041294	0
LOC100041077	0
LOC100040248	0
LOC100039796	0
LOC100039661	0
LOC100039535	0
LOC100039499	0
LOC100039495	0
LOC100039479	0
LOC100039355	0
LOC100039202	0
LOC100039087	0
LOC100039077	0
LOC100039014	0
LOC100038947	0
LOC100038944	0
LOC100038857	0
L1cam	0
Kynu	0
Ky	0
Ksr1	0
Krtdap	0
Krtcap3	0
Krtap8-2	0
Krtap6-2	0
Krtap6-1	0
Krtap5-5	0
Krtap5-2	0
Krtap4-7	0
Krtap3-3	0
Krtap3-2	0
Krtap17-1	0
Krtap16-9	0
Krtap16-8	0
Krtap16-7	0
Krtap16-5	0
Krtap16-4	0
Krtap16-10	0
Krtap16-1	0
Krtap15	0
Krtap14	0
Krtap13-1	0
Krtap13	0
Krt84	0
Krt80	0
Krt79	0
Krt77	0
Krt73	0
Krt72	0
Krt71	0
Krt7	0
Krt6b	0
Krt6a	0
Krt4	0
Krt36	0
Krt35	0
Krt34	0
Krt33a	0
Krt27	0
Krt26	0
Krt25	0
Krt24	0
Krt23	0
Krt222	0
Krt20	0
Krt2	0
Krt17$Krt14	0
Krt16	0
Krt15	0
Krt14$Krt14	0
Krt13	0
Krt1	0
Kremen1	0
Kprp	0
Kng1	0
Kndc1	0
Kmo	0
Klrk1	0
Klre1	0
Klrd1	0
Klrc3$Klrc2	0
Klrc2	0
Klrc1	0
Klrb1f	0
Klrb1c	0
Klrb1b	0
Klrb1a	0
Klra5	0
Klra2	0
Klra17	0
Klra1	0
Klkb1	0
Klk9	0
Klk7	0
Klk6	0
Klk5	0
Klk4	0
Klk1b8	0
Klk1b5$Klk1	0
Klk1b4$Klk1	0
Klk1b3	0
Klk1b27	0
Klk1b24	0
Klk1b16	0
Klk1b11	0
Klk1b1	0
Klk11	0
Klk10	0
Klk1$Klk1	0
Klhl6	0
Klhl4	0
Klhl32	0
Klhl30	0
Klhl23	0
Klhl18	0
Klhl14	0
Klhl10	0
Klhl1	0
Klhdc8b	0
Klhdc8a	0
Klhdc7a	0
Klhdc6	0
Klhdc1	0
Klf17	0
Klf12	0
Klf1	0
Klb	0
Kl	0
Kitl	0
Kiss1r	0
Kirrel3	0
Kirrel	0
Kifc1	0
Kif9	0
Kif5a$Kif5a	0
Kif2b	0
Kif27	0
Kif26b	0
Kif26a	0
Kif24	0
Kif21a	0
Kif1a	0
Kif17	0
Kif16b	0
Kif15	0
Kif14	0
Kif12	0
Kera	0
Kel	0
Keg1	0
Kctd8	0
Kctd7	0
Kctd4	0
Kctd21	0
Kctd12b	0
Kctd1	0
Kcnv2	0
Kcnv1	0
Kcnu1	0
Kcnt1	0
Kcns2	0
Kcns1	0
Kcnq5	0
Kcnq4	0
Kcnq3	0
Kcnq2	0
Kcnq1$Kcnq1	0
Kcnn3	0
Kcnn2	0
Kcnn1	0
Kcnmb4	0
Kcnmb2	0
Kcnmb1	0
Kcnma1	0
Kcnk7	0
Kcnk4	0
Kcnk3	0
Kcnk2	0
Kcnk13	0
Kcnk12	0
Kcnk10	0
Kcnj9	0
Kcnj8	0
Kcnj6	0
Kcnj5	0
Kcnj4	0
Kcnj3	0
Kcnj2	0
Kcnj16	0
Kcnj15	0
Kcnj14	0
Kcnj12	0
Kcnj10	0
Kcnj1	0
Kcnip4	0
Kcnip3	0
Kcnip2	0
Kcnip1	0
Kcnh8	0
Kcnh7	0
Kcnh5	0
Kcnh1	0
Kcng4	0
Kcng1	0
Kcnf1	0
Kcne3	0
Kcne2	0
Kcne1l	0
Kcne1	0
Kcnd3	0
Kcnd2	0
Kcnd1	0
Kcnc3	0
Kcnc2	0
Kcnc1	0
Kcnab3	0
Kcnab2	0
Kcnab1	0
Kcna7	0
Kcna6	0
Kcna5	0
Kcna4	0
Kcna3	0
Kcna2	0
Kcna1	0
Kbtbd7	0
Kbtbd5	0
Kbtbd3	0
Kbtbd10	0
Kazald1	0
Katnal2	0
Jph4	0
Jph3	0
Jph1	0
Jmjd5	0
Jmjd2d	0
Jazf1	0
Jarid1d	0
Jakmip1	0
Jak2	0
Izumo1	0
Iyd	0
Ivl	0
Itpr2	0
Itpkb	0
Itpka	0
Itln1	0
Itk	0
Itih5	0
Itih4	0
Itih3	0
Itih1	0
Itgbl1	0
Itgb6	0
Itgb3	0
Itgb2l	0
Itgb2	0
Itgb1bp3	0
Itgb1bp2	0
Itgax	0
Itgam	0
Itgal	0
Itgae	0
Itga8	0
Itga5	0
Itga4	0
Itga2	0
Itga10	0
Itga1	0
Isx	0
Isoc2b	0
Islr2	0
Islr	0
Isl2	0
Isl1	0
Isg20	0
Irx6	0
Irx5	0
Irx4	0
Irs4	0
Irs3	0
Irs2	0
Irf8	0
Irf7	0
Irf4	0
Irak4	0
Iqub	0
Iqsec2	0
Iqck	0
Iqcf4	0
Iqcf3	0
Iqcd	0
Invs	0
Insrr	0
Insr	0
Insm2	0
Insm1	0
Insl5	0
Inpp4b	0
Inpp4a	0
Inpp1	0
Inmt	0
Inhbe	0
Inhbc	0
Inha	0
Indol1	0
Indo	0
Inadl	0
Impg1	0
Il9r	0
Il9	0
Il7r	0
Il7	0
Il6ra	0
Il6	0
Il5ra	0
Il5	0
Il4ra	0
Il4i1	0
Il4	0
Il33	0
Il31ra	0
Il3	0
Il2rb	0
Il2ra	0
Il28ra	0
Il27ra	0
Il25	0
Il24	0
Il23a	0
Il22ra2	0
Il21r	0
Il21	0
Il20rb	0
Il20ra	0
Il2	0
Il1rn	0
Il1rl2	0
Il1rapl2	0
Il1rap	0
Il1f9	0
Il1f8	0
Il1f6	0
Il1b	0
Il1a	0
Il18rap	0
Il18r1	0
Il17rc	0
Il17rb	0
Il17d	0
Il17a	0
Il16	0
Il15ra	0
Il15	0
Il13ra2	0
Il13ra1	0
Il13	0
Il12rb2	0
Il12rb1	0
Il12b	0
Il12a	0
Il10ra	0
Il10	0
Ikzf4	0
Ikzf3	0
Ikzf2	0
Ikzf1	0
Ikbke	0
Iigp2	0
Iigp1	0
Ihpk3	0
Ihh	0
Igsf6	0
Igsf5	0
Igsf11	0
Igsf1	0
Igj	0
Igfbpl1	0
Igfbp1	0
Igfals	0
Igf1	0
Igbp1b	0
Ift122	0
Ifng	0
Ifnb1	0
Ifna11	0
Ifltd1	0
Ifitm7	0
Ifitm6	0
Ifitm5	0
Ifit3	0
Ifit2	0
Ifit1	0
Ifih1	0
Ifi47	0
Ifi44	0
Ifi27	0
Ifi204	0
Ifi203$Ifi203	0
Idi2	0
Icos	0
Icam5	0
Icam4	0
Icam2	0
Ica1l	0
Ibsp$Ibsp	0
Ibrdc2	0
Iapp	0
Hydin	0
Hyal5	0
Hyal4	0
Hyal3	0
Htra4	0
Htra3	0
Htr7	0
Htr6	0
Htr5b	0
Htr5a	0
Htr4	0
Htr3b	0
Htr2c	0
Htr2b	0
Htr1f	0
Htr1d	0
Htr1a	0
Hspb7	0
Hspb3	0
Hspa1l	0
Hspa1a	0
Hspa12b	0
Hspa12a	0
Hsh2d	0
Hsfy2	0
Hsf5	0
Hsf4	0
Hsd3b5	0
Hsd3b4	0
Hsd3b3$Hsd3b2	0
Hsd3b2$Hsd3b2	0
Hsd3b1	0
Hsd17b6	0
Hsd17b3	0
Hsd17b2	0
Hsd17b13	0
Hsd17b1	0
Hsd11b2	0
Hs6st3	0
Hs3st6	0
Hs3st3b1	0
Hs3st3a1	0
Hs3st2	0
Hrh4	0
Hrh3	0
Hrh1$Hrh1	0
Hrc$Hrc	0
Hrasls5	0
Hrasls	0
Hr	0
Hpx	0
Hpse	0
Hps5	0
Hpn	0
Hpgd	0
Hpd	0
Hpcal4	0
Hpca	0
Hoxd8	0
Hoxd4	0
Hoxd3	0
Hoxd12	0
Hoxd11	0
Hoxd10	0
Hoxd1	0
Hoxc8	0
Hoxc5	0
Hoxc4	0
Hoxc10	0
Hoxb9	0
Hoxb7	0
Hoxb6	0
Hoxb5	0
Hoxb3	0
Hoxb2	0
Hoxb13	0
Hoxb1	0
Hoxa4	0
Hoxa3$5730596B20Rik	0
Hoxa2	0
Hoxa13	0
Hoxa10	0
Hormad2	0
Homez	0
Hnt	0
Hnmt	0
Hnf4g	0
Hmx3	0
Hmx2	0
Hmx1	0
Hmha1	0
Hmgcs2	0
Hmgcll1	0
Hmgb4	0
Hmcn1	0
Hlx	0
Hlf	0
Hkdc1	0
Hivep3	0
Hivep2	0
Hivep1	0
Hist2h3c2$Hist1h3b	0
Hist2h2be	0
Hist1h4a$Hist1h4a	0
Hist1h4a	0
Hist1h3i$Hist1h3a	0
Hist1h3b	0
Hist1h1t	0
Hist1h1e	0
Hipk3	0
Hils1	0
Higd1b	0
Hibch	0
Hhip	0
Hhatl	0
Hhat	0
Hgfac	0
Hgf	0
Hgd	0
Hfe2	0
Hfe	0
Heyl	0
Hey2	0
Hesx1	0
Hes7	0
Hes3	0
Hes2	0
Herc3	0
Heph	0
Hepacam	0
Hemgn	0
Heg1	0
Hecw2	0
Hecw1	0
Hectd2	0
Hdhd1a	0
Hdgfrp3	0
Hdgfl1	0
Hdac9	0
Hdac10	0
Hcst	0
Hcrtr2	0
Hcrtr1	0
Hcn2	0
Hcn1	0
Hcls1	0
Hc	0
Hbb-y	0
Hbb-bh1	0
Hba-a1	0
Havcr2	0
Havcr1	0
Has3	0
Hapln2	0
Hapln1	0
Hao3	0
Hao1	0
Hand2	0
Hamp2$Hamp1	0
Hamp1$Hamp1	0
Hal	0
Hace1	0
Habp4	0
Habp2	0
Haao	0
H60$H60	0
H28	0
H2-T24	0
H2-T22$H2-T10	0
H2-Q6	0
H2-Q10	0
H2-Ob	0
H2-Oa	0
H2-M9	0
H2-Eb2	0
H2-DMb2$H2-DMb1	0
H2-DMb1$H2-DMb1	0
H2-DMa	0
H2-D1	0
H2-Ab1	0
H1foo	0
H1fnt	0
Gzmn	0
Gzmk	0
Gzmg	0
Gzmf	0
Gzmd	0
Gzmc	0
Gzmb	0
Gzma	0
Gys2	0
Gypc	0
Gypa	0
Gykl1	0
Gulo	0
Guf1	0
Gucy2g	0
Gucy2e	0
Gucy2c	0
Gucy1b3	0
Gucy1a3	0
Gucy1a2	0
Guca2b	0
Guca2a	0
Gtpbp8	0
Gtf2a1l	0
Gt4-1	0
Gsx2	0
Gsx1	0
Gstt4	0
Gstt3	0
Gsto2	0
Gstm7	0
Gstm6	0
Gstm3	0
Gsta3	0
Gsta2$Gsta1	0
